,Actual Value,RF,GB,ST
5788,58.16999999999998,62.271997890297556,60.07986928010682,59.91727142904299
5066,69.58999999999999,77.15810813297436,78.0809387126483,77.07268426130175
135,185.71,182.92946816468995,193.02369090538664,199.09208876565677
1893,122.50000000000001,153.67820688343798,90.13163656082718,81.46835429735754
3297,267.3000000000001,158.65322171919397,177.76435970220487,178.550663667275
5914,262.86,187.0038191869245,230.08041620715457,228.38834824886553
4373,200.0,165.1429146330905,160.1183732339335,157.12284510088105
4765,226.67000000000007,194.55699794218307,193.76448735790183,199.34464644000602
5507,55.00000000000002,66.9753262890207,70.58807811323015,71.88024671921212
2306,102.93000000000002,79.75301689700434,83.42014488788847,83.92021760604486
3580,71.67,62.793544282792574,61.47377170229881,62.46524613296939
6504,376.00000000000006,228.39879985908698,292.74390926814857,322.02767977888254
807,64.99999999999997,68.44071062698133,64.85384923844937,63.82558822571714
462,73.26000000000003,65.15624829699023,60.272118951957175,60.01946609153373
879,299.9999999999999,229.54597208339055,276.0361282277871,286.19783320628386
6041,47.00000000000001,78.10816586119647,80.44652954972511,74.81900902450018
3707,50.46,59.61052653384357,52.03893403138898,51.58859351799941
4941,206.25,178.39478435082313,191.56113679527465,190.46676259609671
5652,86.01999999999998,70.72626383637942,81.56011886941518,79.64236398001434
2276,172.09000000000003,178.24587698371724,177.30741985407556,174.97311778809637
799,108.10999999999997,167.74745941693772,147.39211916647267,136.43174353140185
354,46.669999999999995,75.52592611762412,48.14536530443494,49.18674269725874
1703,212.16000000000005,174.86249136605997,190.99261841648948,185.072696307068
1073,184.91000000000005,76.444018849743,125.50583572617332,124.86976061938628
3947,125.0,163.71090427418227,158.471972052019,158.1946105580452
144,57.890000000000015,64.73734002309813,59.657878874769416,59.35839873138252
380,83.33,68.59679259009614,69.97233602225076,67.94620101174544
2513,54.550000000000004,60.06268757014198,53.30269161061079,52.89484943903983
4020,175.79000000000005,176.81757030876545,180.92373895195115,174.69235144385829
121,54.139999999999986,65.37107777625846,63.02931302557424,62.29750337260465
6358,61.760000000000026,63.94179713032797,64.26457221142704,64.81427874448109
418,281.8199999999999,201.46966425278148,221.2885305914892,215.24616861897678
3148,258.29999999999995,203.21094082030038,285.3345250829248,278.50778739806805
5174,67.06000000000002,67.09767680253282,73.79430988720375,76.62117891054965
2018,58.400000000000006,61.008404005941536,55.481006481734276,53.76900976090141
4986,57.34999999999998,63.13120121363123,56.36628635946796,55.540915434451875
3552,53.57,59.04619996983516,45.7611059387794,46.0054359621016
555,64.52000000000001,72.3527459416939,71.54463856602337,69.4863302815564
1535,55.65999999999999,68.2853804923235,65.383702834016,66.21044349315721
5667,387.0600000000001,234.66823184163627,313.7255125230991,329.11852283721174
1557,77.50000000000003,55.48717593786344,35.64712309525281,32.904357235464566
4056,157.40999999999994,158.30294052273075,173.97924145131367,180.06391979575696
1272,400.00000000000006,179.80415422686758,356.9967490006114,374.98210225324067
6167,144.68000000000004,170.1860437091694,180.847031286234,184.37465516385595
6050,72.28999999999999,77.53453886512689,68.13225462966713,66.93526505439188
6007,183.33000000000007,154.69635435276504,175.6427206434648,177.5324903801436
3752,70.0,105.36505515639033,68.22624235178647,66.04555275870284
5834,66.33000000000001,70.99012019912617,73.36175517551733,73.05824336726994
1499,260.00000000000006,191.48908119295808,185.86175361561644,182.14546809935095
6238,66.09000000000003,66.29210269675089,62.29735365550471,62.327561650318295
3650,44.86999999999999,64.6773998833136,60.59834040414169,60.743447835308785
4129,46.83,60.178108507532684,49.9380835255855,49.884857453691076
4101,141.93999999999994,135.4271587702461,134.55761785290318,132.0586209798073
5632,253.33,212.08228625338415,234.8813904181851,240.39324720351442
1765,56.57999999999999,61.72551244388076,50.30319400290277,50.158769601156074
5129,53.330000000000005,59.677377561954415,52.187484480019265,51.72352521774175
5441,59.300000000000004,64.28777527945097,59.907913503160586,60.888422017122544
1741,60.710000000000015,69.33874266249546,62.833047449076304,63.85283001885965
2815,31.0,144.96986710258483,190.77599644256352,212.4175331003738
6468,57.40999999999998,64.92073669085019,66.53056794855505,69.42258507025296
1268,77.50000000000003,67.09175592739102,66.96929734429969,66.14422929042814
414,52.629999999999995,67.3711464506392,70.51628984403654,72.6271186544683
3680,63.510000000000005,61.22502443468169,53.47564327635359,52.925170705562735
654,40.00000000000001,61.69804612781867,51.53311026159884,50.64378630651014
3358,65.45,63.15709266190861,59.07067238743956,60.546810263071336
6549,138.82,86.67851028007584,165.12195913963268,179.5745319100277
1782,257.81,212.77838862280208,234.1593019835333,244.71009334700761
3066,170.62000000000003,162.0053077906486,176.5962857447967,189.03642752366747
4019,194.57,178.24015997651196,188.9008463754885,181.1319061927546
2119,84.62,67.65937070876473,75.02350562010308,77.3529907677768
589,68.72999999999998,62.29327610605186,48.898398487682115,44.752352564964845
2521,135.56,174.6580642533343,177.0463845442982,174.3222876756091
3691,70.0,67.43893961407085,72.3787964578088,75.18519131149979
3360,68.63000000000001,65.0356574866072,68.3553157636865,69.1689367447194
3119,180.00000000000006,186.51801556316894,205.0456854136939,193.55029892132058
3382,156.75999999999996,90.79180784042394,109.16253053170465,127.98744613947471
3505,54.17000000000002,65.33007108737709,61.98656270337239,60.737850895081905
701,82.02000000000001,65.57986115131614,65.4376722276494,65.6838946228219
2656,91.94999999999999,87.15626070377503,99.5512367654574,103.02175777450303
1934,146.67000000000002,88.24109893354527,143.4208801863566,167.12215052871608
5397,67.57000000000002,78.71756420514349,98.92938759522865,96.22575244021351
677,50.62,66.89714300026971,61.08397739387068,60.23945987464936
4165,180.00000000000006,174.5889206989771,200.07829295735004,197.7784029411792
